Kimlik,Tür,"Stok kodu (SKU)","GTIN, UPC, EAN veya ISBN",İsim,Yayımlanmış,"Öne çıkan?","Katalogda görünürlük","Kısa açıklama",Açıklama,"İndirimli fiyatın başladığı tarih","İndirimli fiyatın bittiği tarih","Vergi durumu","Vergi sınıfı",Stokta?,Stok,"Düşük stok miktarı","Ön Siparişe İzin Ver?","Ayrı ayrı mı satılıyor?","Ağırlık (kg)","Uzunluk (cm)","Genişlik (cm)","Yükseklik (cm)","Müşteri değerlendirmelerine izin verilsin mi?","Satın alma notu","İndirimli satış fiyatı","Normal fiyat",Kategoriler,Etiketler,"Gönderim sınıfı",Görseller,"İndirme sınırı","İndirme sona erme günü",Ebeveyn,"Gruplanmış ürünler","Yukarı satışlar","Çapraz satışlar","Harici URL","Düğme metni",Konum,Markalar,"Meta: _wp_page_template","Meta: newts_product_brand","Meta: newts_product_brand_parent","Meta: _ajax_nonce-add-ts_product_brand","Meta: ts_prod_layout","Meta: ts_prod_left_sidebar","Meta: ts_prod_right_sidebar","Meta: ts_prod_summary_custom_content","Meta: ts_prod_custom_tab","Meta: ts_prod_custom_tab_title","Meta: ts_prod_custom_tab_content","Meta: ts_bg_breadcrumbs","Meta: ts_prod_video_url","Meta: ts_prod_360_gallery","Meta: ts_prod_size_chart","Meta: ts_prod_dimensions","Meta: yoast_wpseo_primary_ts_product_brand_term","Meta: yoast_wpseo_primary_ts_product_brand_nonce","Meta: _yoast_wpseo_primary_product_brand","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_primary_ts_product_brand","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: rs_page_bg_color","Nitelik 1 ismi","Nitelik 1 değer(ler)i","Nitelik 1 görünür","Nitelik 1 genel","Nitelik 2 ismi","Nitelik 2 değer(ler)i","Nitelik 2 görünür","Nitelik 2 genel","Nitelik 3 ismi","Nitelik 3 değer(ler)i","Nitelik 3 görünür","Nitelik 3 genel","Meta: _yoast_wpseo_focuskw","Meta: _yoast_wpseo_linkdex","Meta: _yoast_wpseo_metadesc"
8097,simple,ZD-WD-MIDEA1,,"MIDEA ÜSTTEN DAMACANALI YARIM BOY MASA ÜSTÜ SU SEBİLİ",1,0,visible,"ÜSTTEN DAMACANALI SU SEBİLİ","Max 19 L Damacanaya Uyumlu,Paslanmaz Çelik Su Haznesi,R134A Kompresör,Dakikada 4L Soğuk Su Haznesi,Dakikada 6L Sıcak Su Haznesi,Dakikada 12L Ilık Su Haznesi,Su Soğutma ve Sıcak Su Kaynatmayı,Açıp Kapatabilme Özelliği,Renk: Beyaz",,,taxable,,1,100,,0,0,,20,,,1,,3350.0,4999.0,"Beyaz Eşya > Su Sebilleri","SU SEBILI",,https://zorluplus.com/wp-content/uploads/2025/12/gallery1-8-.webp,,,,,,,,,0,MIDEA,,,,,,,,,,,,,,,,,,,,,,,,
8098,simple,ZD-CMPKRUPS1,,"KRUPS 1100 W PROAROMA FILTRE KAHVE MAKINESİ",1,0,visible,"FİLTRE KAHVE MAKİNESİ",,,,taxable,,1,,,0,0,,,,,0,,3100.0,3850.0,"Mutfak Aletleri > Kahve Makineleri","110""",,https://zorluplus.com/wp-content/uploads/2025/12/0040065-image1-500x500-1.jpg,,,,,,,,,0,KRUPS,default,,,,,,,,,,,,,,,,,,,,,,,
8101,simple,ZD-PHCP1,,"PHILIPS 1000 W MULTI COOKER",1,0,visible,"ÇOKLU PİŞİRİCİ",,,,taxable,,1,,,0,0,,,,,0,,,5500.0,"Ankastre > Fırınlar","100""",,https://zorluplus.com/wp-content/uploads/2025/12/0705010060-multikukyr-hd4713-40-1300-w-60-programi-3-d-sistema-za-nagrjavane-5-sloen-syd-philips-1.jpg,,,,,,,,,0,PHILIPS,default,,,,,,,,,,,,,,,,,,,,,,,
8102,simple,ZD-MWO-BI,,"SAMSUNG 800 W ANKASTRE MİKRODALGA FIRIN",1,0,visible,"MİKRODALGA FIRIN",,,,taxable,,1,,,0,0,,,,,0,,13950.0,16000.0,"Ankastre > Fırınlar","800""",,https://zorluplus.com/wp-content/uploads/2025/12/404698599.jpg,,,,,,,,,0,Samsung,default,,,,,,,,,,,,,,,,,,,,,,,
8103,simple,ZD-COOKER-BI,,"SAMSUNG ANKASTRE ELEKTRİKLİ SERAMİK OCAK",1,0,visible,"ELEKTRİKLİ SERAMİK OCAK",,,,taxable,,1,,,0,0,,,,,0,,19000.0,22500.0,"Ankastre > Fırınlar",,,https://zorluplus.com/wp-content/uploads/2025/12/4415.jpg,,,,,,,,,0,Samsung,default,,,,,,,,,,,,,,,,,,,,,,,
8108,simple,ZD-DF-SOLO,,"MIDEA SANDIK TİPİ DERİN DONDURUCU",1,0,visible,"DERİN DONDURUCU",,,,taxable,,1,,,0,0,,,,,0,,17500.0,24500.0,"Beyaz Eşya > Buz Dolapları",,,https://zorluplus.com/wp-content/uploads/2025/12/71I-12qk3L._AC_SL1500_.jpg,,,,,,,,,0,MIDEA,default,,,,,,,,,,,,,,,,,,,,,,,
8109,simple,ZD-MB-SOLO,,"SHARP MINI BAR BUZDOLABI",1,0,visible,"MİNİ BAR BUZDOLABI",,,,taxable,,1,,,0,0,,,,,0,,4500.0,4900.0,"Beyaz Eşya > Buz Dolapları",,,https://zorluplus.com/wp-content/uploads/2025/12/51Jo0XTGcML._AC_SL1500_.jpg,,,,,,,,,0,SHARP,default,,,,,,,,,,,,,,,,,,,,,,,
8110,simple,ZD-REFRIGERATOR-3,,"SAMSUNG INVERTER NO FROST BUZDOLABI",1,0,visible,BUZDOLABI,,,,taxable,,1,,,0,0,,,,,0,,22500.0,26500.0,"Beyaz Eşya > Buz Dolapları",,,https://zorluplus.com/wp-content/uploads/2025/12/tm-mt-bmt-1108-rt-0245_88-058710a0.webp,,,,,,,,,0,Samsung,default,,,,,,,,,,,,,,,,,,,,,,,
8114,simple,ZD-WM,,"SAMSUNG 9 KG ÇAMAŞIR MAKİNESİ",1,0,visible,"ÇAMAŞIR MAKİNESİ",,,,taxable,,1,,,0,0,,,,,0,,23900.0,25500.0,"Beyaz Eşya > Çamaşır Makineleri",,,https://zorluplus.com/wp-content/uploads/2025/12/62f96140-a786-4681-a844-e8c2ed34f638.jpg,,,,,,,,,0,Samsung,default,,,,,,,,,,,,,,,,,,,,,,,
8450,simple,,,"Samsung 55 TV Test",1,0,visible,"43-inch 4K UHD Smart TV","<table>\n<tbody>\n<tr>\n<td>3840x2160P UHD Çözünürlük,50 Hz Ekran Yenileme Hızı,4K Kristal Renk İşlemcisi,4K Kristal Renk İşlemcisi,2 Kanal 20W Ses Gücü,Q Symphony, Adaptif Uyarlanabilir Ses,Q Symphony, Adaptif Uyarlanabilir Ses,4 Çekirdekli QUAD CORE İşlemci,Tizen 8 İşletim,PC on TV,3 Tarafı Çerçevesiz Ekran Sistemi,Screen Mirroring - Ekran Paylaşımı</td>\n</tr>\n</tbody>\n</table>",,,taxable,,1,,,0,0,,,,,0,,18000,20000,"Video / Audio > Televizyonlar","samsung tv",,https://zorluplus.com/wp-content/uploads/2025/12/televizor-samsung-ue43du8572-smarttv-ua-1024x768-1.webp,,,,,,,,,0,Samsung,default,"New brand name",'-1,72aaab1265,0,0,0,"<table>
<tbody>
<tr>
<td>43-inch 4K UHD Smart TV</td>
</tr>
</tbody>
</table>",0,,,,,,,,,,,,,,,
8537,simple,ZD-PAC-AUX,,"AUX PORTATİF KLİMA",1,0,visible,"PORTATİF KLİMA","Portatif klima özellikleri...",,,taxable,,1,1,,0,0,,,,,0,,17900.0,20000.0,İklimlendirme,,,https://zorluplus.com/wp-content/uploads/2026/01/AUX-PORTATIF-KLIMA.avif,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8538,simple,ZD-Heaters-ATL,,"ATLANTIC KONVEKTÖR ISITICI",1,0,visible,"KONVEKTÖR ISITICI","Konvektör ısıtıcı detayları...",,,taxable,,1,1,,0,0,,,,,0,,8500.0,12900.0,"İklimlendirme > Isıtıcılar",,,https://zorluplus.com/wp-content/uploads/2026/01/ATLANTIC-KONVEKTOR-ISITICI.avif,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8539,simple,SAM-DV90DG52A0AB,,"Samsung DV90DG52A0AB 9 KG Heatpump Kurutma Makinesi",1,0,visible,"9 kg Isı Pompası Kurutma Makinesi, A Enerji Sınıfı, SmartThings","Heat Pump teknolojisi ile enerji tasarrufu, Hygiene Care, SmartThings entegrasyonu, 9 kg kapasite, Siyah renk",,,taxable,,1,1,,0,0,,,,,0,,,50000.0,"Beyaz Eşya > Kurutma Makineleri","90"", 9kg, heatpump, Samsung",,https://zorluplus.com/wp-content/uploads/2026/01/Samsung-DV90DG52A0AB-9-KG-Heatpump-Kurutma-Makinesi.avif,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8540,simple,LYD-H3,,"Lydsto H3 Toz Torbasız Şarjlı El Süpürgesi",1,0,visible,"120W Maksimum Güç, Kablosuz El Süpürgesi","120W performans, 2 kademe güç, 36 ml toz haznesi, 0.9 kg ağırlık, Gri-Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,3300.0,"Ev Aletleri > Süpürgeler","kablosuz, lydsto",,https://zorluplus.com/wp-content/uploads/2026/01/110000168750065.jpg,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8541,simple,PHI-PSG2000/20,,"Philips PSG2000/20 Buharlı İstasyonlu Ütü",1,0,visible,"2400W Buharlı Ütü, 6 Bar Basınç","300g/dk buhar boost, Seramik taban, 1.4L su haznesi, Mavi-Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,8500.0,"Ev Aletleri > Ütüler","200"", buharlı, philips",,https://zorluplus.com/wp-content/uploads/2026/01/Philips-PSG200020-Buharli-Istasyonlu-Utu.avif,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8542,simple,SAM-VCC4550S3R,,"Samsung VCC4550S3R AirTrack 850W Toz Torbasız Süpürge",1,0,visible,"850W Elektrikli Süpürge, AirTrack Teknolojisi","850W güç, 1.3L toz haznesi, HEPA filtre, Kırmızı",,,taxable,,1,1,,0,0,,,,,0,,,6375.0,"Ev Aletleri > Süpürgeler","455"", airtrack, Samsung",,https://zorluplus.com/wp-content/uploads/2026/01/1_org.webp,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8543,simple,SAM-AR18BXHQASISK,,"Samsung AR18BXHQASISK/SK 18000 BTU Inverter Klima",1,0,visible,"18000 BTU Inverter Duvar Tipi Klima, A++","Digital Inverter, R32 gaz, Wi-Fi, Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,27000.0,"İklimlendirme > Klimalar","18"", 18000btu, inverter, Samsung",,https://zorluplus.com/wp-content/uploads/2026/01/samsung-ar18txhqasi-air-conditioner-18000-btu-inverter-heat-pump-maximum-surface-area-90-m.jpg,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8544,simple,ATL-F120,,"Atlantic F120 Design Konvektör Isıtıcı",1,0,visible,"2000W Konvektör Panel Isıtıcı","HD Teknoloji, Wi-Fi, Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,12800.0,"İklimlendirme > Isıtıcılar","120"", atlantic, konvektör",,https://zorluplus.com/wp-content/uploads/2026/01/Atlantic-F120-Design-Konvektor-Isitici.jpg,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8545,simple,IND-NCAA55,,"Indesit NCAA 55 cm 208 LT Statik Derin Dondurucu Buzdolabı",1,0,visible,"208 LT Çift Kapılı Statik Buzdolabı","F Sınıfı, Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,22000.0,"Beyaz Eşya > Buz Dolapları","55"", indesit, statik",,https://zorluplus.com/wp-content/uploads/2026/01/Indesit-NCAA-55-cm-208-LT-Statik-Derin-Dondurucu-Buzdolabi.jpg,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8546,simple,SAM-RF50N5970B1,,"Samsung RF50N5970B1 535 LT French Door No Frost Buzdolabı",1,0,visible,"535 LT French Door Buzdolabı, No Frost","Digital Inverter, Antrasit",,,taxable,,1,1,,0,0,,,,,0,,,75000.0,"Beyaz Eşya > Buz Dolapları","50"", french door, Samsung",,https://zorluplus.com/wp-content/uploads/2026/01/Samsung-RF50N5970B1-535-LT-French-Door-No-Frost-Buzdolabi.jpg,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8547,simple,LG-GSBV70SWTM,,"LG GSBV70SWTM 655 LT Inverter Side By Side Buzdolabı",1,0,visible,"655 LT Side By Side No Frost Buzdolabı","Smart Inverter, Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,66000.0,"Beyaz Eşya > Buz Dolapları","70"", lg, side by side",,https://zorluplus.com/wp-content/uploads/2026/01/LG-GSBV70SWTM-655-LT-Inverter-Side-By-Side-Buzdolabi.jpg,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8548,simple,BOS-HC4000-20,,"Bosch HC 4000-20 2000W Konvektör Isıtıcı",1,0,visible,"2000W Elektrikli Konvektör Panel","IP24, Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,12800.0,"İklimlendirme > Isıtıcılar","400"", bosch, konvektör",,https://zorluplus.com/wp-content/uploads/2026/01/Bosch-HC-4000-20-2000W-Konvektor-Isitici.avif,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8549,simple,TES-FinEco,,"Tesy FinEco Cloud Konvektör Isıtıcı",1,0,visible,"FinEco Cloud Wi-Fi Konvektör","AirSafe, İnternet Kontrolü, Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,12800.0,"İklimlendirme > Isıtıcılar","cloud, tesy",,https://zorluplus.com/wp-content/uploads/2026/01/Tesy-FinEco-Cloud-Konvektor-Isitici.jpg.webp,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8550,simple,SAM-RS64DG53R3B1F,,"Samsung RS64DG53R3B1F 635 LT Side By Side Buzdolabı",1,0,visible,"635 LT Side By Side No Frost Buzdolabı",Siyah,,,taxable,,1,1,,0,0,,,,,0,,,88000.0,"Beyaz Eşya > Buz Dolapları","64"", Samsung, side by side",,https://zorluplus.com/wp-content/uploads/2026/01/Samsung-RS64DG53R3B1F-635-LT-Side-By-Side-Buzdolabi.png.webp,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8551,simple,SAM-WW90T654DBE,,"Samsung WW90T654DBE/S7 9 KG Inverter Çamaşır Makinesi",1,0,visible,"9 kg EcoBubble Inverter Çamaşır Makinesi","AI Control, Hygiene Steam",,,taxable,,1,1,,0,0,,,,,0,,,66500.0,"Beyaz Eşya > Çamaşır Makineleri","90"", 9kg, Samsung",,https://zorluplus.com/wp-content/uploads/2026/01/Samsung-WW90T654DBES7-9-KG-Inverter-Camasir-Makinesi.avif,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8552,simple,KRU-KP17110NDG,,"Krups KP17110NDG Nescafé Dolce Gusto Infinissima Beyaz Kahve Makinesi",1,0,visible,"15 Bar Pompa, Ristretto-Espresso-Lungo-Cappuccino","Dolce Gusto kapsül sistemi, 1.2L su haznesi, Beyaz renk, Otomatik kapanma",,,taxable,,1,1,,0,0,,,,,0,,,6100.0,"Mutfak Aletleri > Kahve Makineleri","171"", dolce gusto, infinissima, krups",,https://zorluplus.com/wp-content/uploads/2026/01/Krups-KP17110NDG-Nescafe-Dolce.png,,,,,,,,,0,,default,"New brand name",'-1,409b811300,0,0,0,,0,,,,,,,,,,,,,,,
8553,simple,KRU-KP440E10,,"Krups KP440E10 Nescafé Dolce Gusto Genio Touch Silver Kahve Makinesi",1,0,visible,"15 Bar Pompa, Dokunmatik Ekran, Ristretto-Cappuccino","Genio Touch, 0.8L su haznesi, 300ml servis, Silver renk, 15 bar pompa",,,taxable,,1,1,,0,0,,,,,0,,,7250.0,"Mutfak Aletleri > Kahve Makineleri","440"", dolce gusto, genio touch, krups",,https://zorluplus.com/wp-content/uploads/2026/01/Krups-KP440E10-Nescafe-Dolce-Gusto-Genio-Touch-Silver-Kahve-Makinesi.jpg,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8554,simple,TEF-CM6931,,"Tefal CM6931 1000W 1.25L Filtre Kahve Makinesi",1,0,visible,"Otomatik Filtreleme, 10 Bardak Kapasite","1.25L termal cam sürahi, Beyaz renk, Otomatik kapanma",,,taxable,,1,1,,0,0,,,,,0,,,4000.0,"Mutfak Aletleri > Kahve Makineleri","693"", filtre kahve, tefal",,https://zorluplus.com/wp-content/uploads/2026/01/Tefal-CM6931-1000W-1.25L-Filtre-Kahve-Makinesi.jpg,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8555,simple,PHI-HD4713,,"Philips HD4713 5L 1000W Multi Cooker (Çok Amaçlı Pişirici)",1,0,visible,"5L Kapasite, 18 Güvenlik Sistemi, Çocuk Kilidi","Yavaş pişirme, Buhar, Pilav, Çorba, Et, Sebze modları, Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,6500.0,"Mutfak Aletleri > Pişiriciler","471"", multi cooker, philips",,https://zorluplus.com/wp-content/uploads/2026/01/PHILIPS-HD4713-Multicooker-All-in-One-Cooker-Series-3000-1.5L-1000W-White_Silver.webp,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8556,simple,SAM-NA64N7100AB,,"Samsung NA64N7100AB Gazlı Ankastre Cam Ocak",1,0,visible,"60cm 4 Göz Gazlı, Cam Yüzey","Emaye Izgara, Çocuk Kilidi, Siyah cam",,,taxable,,1,1,,0,0,,,,,0,,,16000.0,"Ankastre > Ocaklar","64"", ankastre, gazlı ocak, Samsung",,https://zorluplus.com/wp-content/uploads/2026/01/Samsung-NA64N7100AB-Gazli-Ankastre-Cam-Ocak.avif,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
8557,simple,SAM-NV60K5140BW,,"Samsung NV60K5140BW 60L 7 Programlı Ankastre Elektrikli Fırın",1,0,visible,"60L Turbo Fırın, Beyaz Cam","A Enerji, Katalitik Temizleme, 7 program, Beyaz",,,taxable,,1,1,,0,0,,,,,0,,,20000.0,"Ankastre > Fırınlar","60"", elektrikli fırın, Samsung",,https://zorluplus.com/wp-content/uploads/2026/01/Samsung-NV60K5140BW-60L-7-Programli-Ankastre-Elektrikli-Firin.avif,,,,,,,,,0,,default,"New brand name",'-1,c3db83db19,0,0,0,,0,,,,,,,,,,,,,,,
